SKU,BRANCH,STOCK
2052003S21104,006,0.00
2052003S21105,005,0.00
2052003S21108,005,0.00
2052003S21108,006,0.00
2052003S21109,005,0.00
2052003S21109,006,0.00
2052003S21110,005,0.00
2052003S21111,005,0.00
2052003S21112,005,0.00
2052003S21115,004,0.00
2052003S21115,005,0.00
2052003S21115,006,0.00
2052003S21116,005,0.00
2052003S21117,005,0.00
2052003S21118,005,0.00
2052003S22002,005,0.00
2052003S22003,004,0.00
2052003S22003,005,0.00
2052003S22003,006,0.00
2052003S22004,005,0.00
2052003S22004,006,0.00
2052003S22004,007,0.00
2052003S22005,005,0.00
2052003S22005,006,0.00
2052003S22006,005,0.00
2052003S22006,006,0.00
2052003S22007,005,0.00
2052003S22007,006,0.00
2052003S22008,005,0.00
2052003S22008,006,0.00
2052003S22009,005,0.00
2052003S22009,006,0.00
2052003S22010,005,0.00
2052003S22010,006,0.00
2052003S22011,005,0.00
2052003S22011,006,0.00
2052003S22011,007,0.00
2052003S22012,003,0.00
2052003S22012,005,0.00
2052003S22012,006,0.00
2052003S22012,007,0.00
2052003S22013,005,0.00
2052003S22013,006,0.00
2052003S22014,005,0.00
2052003S22014,006,0.00
2052003S22014,007,0.00
2052003S22015,005,0.00
2052003S22015,006,0.00
2052003S22017,005,0.00
2052003S22017,006,0.00
2052003S22018,005,0.00
2052003S22018,006,0.00
2052003S22018,007,0.00
2052003S22019,005,0.00
2052003S22019,006,0.00
2052003S22020,005,0.00
2052003S22021,005,0.00
2052003S22021,006,0.00
2052003S22024,005,0.00
2052003S22024,006,0.00
2052003S22025,005,0.00
2052003S22025,006,0.00
2052003S22025,007,0.00
2052003S22026,005,0.00
2052003S22026,006,0.00
2052003S22027,005,0.00
2052003S22027,006,0.00
2052003S22028,005,0.00
2052003S22028,006,0.00
2052003S22030,005,0.00
2052003S22030,006,0.00
2052003S22031,005,0.00
2052003S22031,006,0.00
2052003S22032,005,0.00
2052003S22032,006,0.00
2052003S22033,001,0.00
2052003S22033,005,0.00
2052003S22033,006,0.00
2052003S22034,005,0.00
2052003S22034,006,0.00
2052003S22035,005,0.00
2052003S22035,006,0.00
2052003S22036,005,0.00
2052003S22036,006,0.00
2052003S22038,005,0.00
2052003S22038,006,0.00
2052003S22039,005,0.00
2052003S22039,006,0.00
2052003S22040,005,0.00
2052003S22040,006,0.00
2052003S22041,005,0.00
2052003S22042,005,0.00
2052003S22043,005,0.00
2052003S22043,006,0.00
2052003S22044,005,0.00
2052003S22045,004,0.00
2052003S22045,005,0.00
2052003S22045,006,0.00
2052003S22046,005,0.00
2052003S22046,006,0.00
2052003S22047,005,0.00
2052003S22047,006,0.00
2052003S22048,005,0.00
2052003S22048,006,0.00
2052003S22049,005,0.00
2052003S22050,005,0.00
2052003S22051,005,0.00
2052003S22051,006,0.00
2052003S22052,005,0.00
2052003S22052,006,0.00
2052003S22053,005,0.00
2052003S22053,006,0.00
2052003S22054,005,0.00
2052003S22054,006,0.00
2052003S22055,005,0.00
2052003S22055,006,0.00
2052003S22056,005,0.00
2052003S22056,007,0.00
2052003S22057,005,0.00
2052003S22057,006,0.00
2052003S22059,005,0.00
2052003S22059,006,0.00
2052003S22060,005,0.00
2052003S22060,006,0.00
2052003S22061,005,0.00
2052003S22061,006,0.00
2052003S22062,005,0.00
2052003S22062,006,0.00
2052003S22063,005,0.00
2052003S22064,005,0.00
2052003S22064,006,0.00
2052003S22065,005,0.00
2052003S22066,005,0.00
2052003S22066,006,0.00
2052003S22067,005,0.00
2052003S22067,006,0.00
2052003S22067,007,0.00
2052003S22068,003,0.00
2052003S22068,005,0.00
2052003S22068,006,0.00
2052003S22068,007,0.00
2052003S22069,005,0.00
2052003S22069,006,0.00
2052003S22070,005,0.00
2052003S22070,006,0.00
2052003S22071,005,0.00
2052003S22071,006,0.00
2052003S22072,005,0.00
2052003S22073,005,0.00
2052003S22073,006,0.00
2052003S22074,005,0.00
2052003S22074,006,0.00
2052003S22075,005,0.00
2052003S22075,006,0.00
2052003S22076,005,0.00
2052003S22076,006,0.00
2052003S22077,005,0.00
2052003S22077,006,0.00
2052003S22078,005,0.00
2052003S22078,006,0.00
2052003S22079,005,0.00
2052003S22080,005,0.00
2052003S22080,006,0.00
2052003S22081,005,0.00
2052003S22081,006,0.00
2052003S22082,005,0.00
2052003S22082,006,0.00
2052003S22083,005,0.00
2052003S22083,006,0.00
2052003S22084,005,0.00
2052003S22084,006,0.00
2052003S22085,005,0.00
2052003S22085,006,0.00
2052003S22086,005,0.00
2052003S22087,005,0.00
2052003S22087,006,0.00
2052003S22088,005,0.00
2052003S22088,006,0.00
2052003S22089,005,0.00
2052003S22089,006,0.00
2052003S22090,005,0.00
2052003S22090,006,0.00
2052003S22091,005,0.00
2052003S22091,006,0.00
2052003S22092,005,0.00
2052003S22093,005,0.00
2052003S22094,005,0.00
2052003S22094,006,0.00
2052003S22094,007,0.00
2052003S22095,005,0.00
2052003S22095,006,0.00
2052003S22096,001,0.00
2052003S22096,005,0.00
2052003S22096,006,0.00
2052003S22097,005,0.00
2052003S22097,006,0.00
2052003S22098,005,0.00
2052003S22099,005,0.00
2052003S22099,006,0.00
2052003S22100,005,0.00
2052003S22101,005,0.00
2052003S22101,006,0.00
2052003S22102,005,0.00
2052003S22102,006,0.00
2052003S22103,005,0.00
2052003S22103,006,0.00
2052003S22104,005,0.00
2052003S22104,006,0.00
2052003S22105,005,0.00
2052003S22105,006,0.00
2052003S22106,005,0.00
2052003S22108,004,0.00
2052003S22108,005,0.00
2052003S22108,006,0.00
2052003S22109,005,0.00
2052003S22110,005,0.00
2052003S22111,005,0.00
2052003S22112,005,0.00
2052003S22113,005,0.00
2052003S22113,006,0.00
2052003S23002,005,1.00
2052003S23003,005,0.00
2052003S23003,006,0.00
2052003S23004,005,0.00
2052003S23004,006,0.00
2052003S23005,005,0.00
2052003S23005,006,0.00
2052003S23006,005,0.00
2052003S23006,006,0.00
2052003S23007,005,0.00
2052003S23007,006,0.00
2052003S23008,005,0.00
2052003S23008,006,0.00
2052003S23009,005,1.00
2052003S23010,005,0.00
2052003S23011,005,0.00
2052003S23011,006,0.00
2052003S23012,005,1.00
2052003S23012,006,0.00
2052003S23013,005,0.00
2052003S23014,005,0.00
2052003S23015,005,0.00
2052003S23016,005,0.00
2052003S23016,006,0.00
2052003S23017,005,0.00
2052003S23017,006,0.00
2052003S23018,005,0.00
2052003S23018,006,0.00
2052003S23019,005,0.00
2052003S23019,006,0.00
2052003S23020,005,0.00
2052003S23020,006,0.00
2052003S23021,005,0.00
2052003S23021,006,0.00
2052003S23021,007,0.00
2052003S23022,005,0.00
2052003S23022,006,0.00
2052003S23023,005,0.00
2052003S23024,005,0.00
2052003S23024,006,0.00
2052003S23025,005,0.00
2052003S23025,006,0.00
2052003S23026,005,0.00
2052003S23026,006,0.00
2052003S23027,005,0.00
2052003S23027,006,0.00
2052003S23028,005,0.00
2052003S23028,006,0.00
2052003S23029,005,0.00
2052003S23029,006,0.00
2052003S23030,005,0.00
2052003S23030,006,0.00
2052003S23031,005,9.00
2052003S23031,006,0.00
2052003S23032,005,1.00
2052003S23032,006,0.00
2052003S23033,005,1.00
2052003S23033,006,2.00
2052003S23034,005,0.00
2052003S23034,006,0.00
2052003S23035,005,0.00
2052003S23035,006,0.00
2052003S23035,007,0.00
2052003S23036,005,0.00
2052003S23036,006,0.00
2052003S23037,005,0.00
2052003S23038,005,0.00
2052003S23038,006,0.00
2052003S23039,001,0.00
2052003S23039,005,0.00
2052003S23039,006,0.00
2052003S23040,005,0.00
2052003S23040,006,0.00
2052003S23041,005,0.00
2052003S23041,006,0.00
2052003S23042,005,0.00
2052003S23042,006,0.00
2052003S23043,005,0.00
2052003S23043,006,0.00
2052003S23044,005,0.00
2052003S23045,005,0.00
2052003S23045,006,0.00
2052003S23046,005,0.00
2052003S23046,006,0.00
2052003S23047,005,0.00
2052003S23047,006,0.00
2052003S23048,005,0.00
2052003S23048,006,0.00
2052003S23049,005,0.00
2052003S23049,006,0.00
2052003S23050,005,0.00
2052003S23051,005,0.00
2052003S23052,005,0.00
2052003S23052,006,2.00
2052003S23053,005,0.00
2052003S23054,005,0.00
2052003S23055,005,0.00
2052003S23058,005,0.00
2052003S23059,005,0.00
2052003S23059,006,0.00
2052003S23060,005,0.00
2052003S23060,006,0.00
2052003S23061,005,0.00
2052003S23061,006,0.00
2052003S23062,005,0.00
2052003S23062,006,0.00
2052003S23063,005,0.00
2052003S23063,006,0.00
2052003S23064,005,0.00
2052003S23065,005,0.00
2052003S23066,005,0.00
2052003S23066,006,0.00
2052003S23067,005,0.00
2052003S23067,006,0.00
2052003S23068,005,0.00
2052003S23068,006,0.00
2052003S23069,005,0.00
2052003S23069,006,0.00
2052003S23070,005,0.00
2052003S23071,005,0.00
2052003S23072,005,0.00
2052003S23072,006,0.00
2052003S23073,005,0.00
2052003S23073,006,0.00
2052003S23074,005,0.00
2052003S23074,006,0.00
2052003S23075,005,0.00
2052003S23075,006,0.00
2052003S23076,005,0.00
2052003S23076,006,0.00
2052003S23077,005,0.00
2052003S23077,007,0.00
2052003S23078,005,0.00
2052003S23078,006,0.00
2052003S23080,005,0.00
2052003S23080,006,0.00
2052003S23081,005,0.00
2052003S23081,006,0.00
2052003S23082,005,0.00
2052003S23082,006,0.00
2052003S23083,005,0.00
2052003S23084,005,0.00
2052003S23085,005,0.00
2052003S23085,006,0.00
2052003S23087,005,0.00
2052003S23087,006,0.00
2052003S23088,001,0.00
2052003S23088,005,0.00
2052003S23088,006,0.00
2052003S23089,005,0.00
2052003S23089,006,0.00
2052003S23090,005,0.00
2052003S23090,006,0.00
2052003S23091,005,0.00
2052003S23094,005,0.00
2052003S23095,005,0.00
2052003S23096,005,0.00
2052003S23096,006,0.00
2052003S23097,005,0.00
2052003S23098,005,0.00
2052003SS20012,005,0.00
2052003SS20012,006,0.00
2052003SS20013,005,0.00
2052003SS20013,006,0.00
2052003SS20025,001,0.00
2052003SS20025,005,0.00
2052003SS20025,006,0.00
2052003SS20027,005,0.00
2052003SS20027,006,0.00
2052003SS20028,005,0.00
2052003SS20028,006,0.00
2052003SS20032,001,0.00
2052003SS20032,003,0.00
2052003SS20032,005,0.00
2052003SS20032,006,0.00
2052003SS20039,001,0.00
2052003SS20039,005,0.00
2052003SS20039,006,0.00
2052003SS20046,004,0.00
2052003SS20046,005,0.00
2052003SS20046,006,0.00
2052003SS20047,005,0.00
2052003SS20047,006,0.00
2052003SS20052,001,0.00
2052003SS20052,005,0.00
2052003SS20052,006,0.00
2052003SS20053,001,0.00
2052003SS20053,005,0.00
2052003SS20053,006,0.00
2052003SS20055,001,0.00
2052003SS20055,004,0.00
2052003SS20055,005,0.00
2052003SS20055,006,0.00
2052003SS20074,005,0.00
2052003SS20074,006,0.00
2052003SS20080,005,0.00
2052003SS20080,006,0.00
2052003SS20081,001,0.00
2052003SS20081,005,0.00
2052003SS20081,006,0.00
2052003SS20087,005,0.00
2052003SS20087,006,0.00
2052003SS20087,007,0.00
2052003SS20088,004,0.00
2052003SS20088,005,0.00
2052003SS20088,006,0.00
2052003SS20089,005,0.00
2052003SS20089,006,0.00
2052003SS20090,001,0.00
2052003SS20090,005,0.00
2052003SS20090,006,0.00
2052003SS20103,005,0.00
2052003SS20103,006,0.00
2052003SS20108,005,0.00
2052003SS20108,006,0.00
2052003SS20109,005,0.00
2052003SS20109,006,0.00
2052003SS20115,005,0.00
2052003SS20115,006,0.00
2052003SS20116,004,0.00
2052003SS20116,005,0.00
2052003SS20116,006,0.00
2052003SS20117,005,0.00
2052003SS20117,006,0.00
2052003SS20118,004,0.00
2052003SS20118,005,0.00
2052003SS20118,006,0.00
2052003SS20119,005,0.00
2052003SS20119,006,0.00
2052003SS20122,005,0.00
2052003SS20122,006,0.00
2052003SS20123,005,0.00
2052003SS20123,006,0.00
2052003SS20124,005,0.00
2052003SS20124,006,0.00
2052003SS20125,005,0.00
2052003SS20125,006,0.00
2052003SS20127,005,0.00
2052003SS20129,005,0.00
2052003SS20129,006,0.00
2052003SS20131,005,0.00
2052003SS20131,006,0.00
2052003SS20132,005,0.00
2052003SS20132,006,0.00
2052005S22003,005,0.00
2052005S22003,006,0.00
2052005S22004,005,0.00
2052005S22004,007,0.00
2052005S22005,005,0.00
2052005S22005,006,0.00
2052005S22006,005,0.00
2052005S22006,006,0.00
2052005S22007,005,0.00
2052005S22008,005,0.00
2052005S22008,006,0.00
2052005S22010,005,0.00
2052005S22010,006,0.00
2052005S22011,005,0.00
2052005S22011,006,0.00
2052005S22012,005,0.00
2052005S22012,006,0.00
2052005S22013,005,0.00
2052005S22013,006,0.00
2052005S22014,005,0.00
2052005S22015,005,0.00
2052005S22015,006,0.00
2052005S22017,005,0.00
2052005S22017,006,0.00
2052005S22018,005,0.00
2052005S22018,006,0.00
2052005S22019,005,0.00
2052005S22019,006,0.00
2052005S22020,005,0.00
2052005S22020,006,0.00
2052005S22021,005,0.00
2052005S22021,006,0.00
2052005S22022,005,0.00
2052028039,001,0.00
2052028039,005,0.00
2052028039,006,0.00
2052028079,001,0.00
2052028079,005,0.00
2052028079,006,0.00
2052028079,007,0.00
2052028083,001,0.00
2052028083,005,0.00
2052028083,006,0.00
2052028083,007,0.00
2052028086,001,0.00
2052028086,004,0.00
2052028086,005,0.00
2052028086,006,0.00
2052028086,007,0.00
2052028087,001,0.00
2052028087,004,0.00
2052028087,005,0.00
2052028087,006,0.00
2052028087,007,0.00
2052028089,001,0.00
2052028089,005,0.00
2052028089,006,0.00
2052028089,007,0.00
2052028090,001,0.00
2052028090,005,0.00
2052028090,006,0.00
2052028090,007,0.00
2052028104,005,0.00
2052028104,006,0.00
2052028114,001,0.00
2052028114,005,0.00
2052028114,006,0.00
2052028114,007,0.00
2052028116,001,0.00
2052028116,005,0.00
2052028116,006,0.00
2052028116,007,0.00
2052028117,001,0.00
2052028117,005,0.00
2052028117,006,0.00
2052028117,007,0.00
2052028S21002,005,0.00
2052028S21003,005,0.00
2052028S21003,006,0.00
2052028S21004,005,0.00
2052028S21004,006,0.00
2052028S21005,005,0.00
2052028S21005,006,0.00
2052028S21006,001,0.00
2052028S21006,005,0.00
2052028S21006,006,0.00
2052028S21007,005,0.00
2052028S21007,006,0.00
2052028S21008,005,0.00
2052028S21008,006,0.00
2052028S21010,005,0.00
2052028S21010,006,0.00
2052028S21011,005,0.00
2052028S21011,006,0.00
2052028S21012,005,0.00
2052028S21012,006,0.00
2052028S21013,005,0.00
2052028S21013,006,0.00
2052028S21013,007,0.00
2052028S21014,005,0.00
2052028S21014,006,0.00
2052028S21015,005,0.00
2052028S21015,006,0.00
2052028S21016,005,0.00
2052028S21017,005,0.00
2052028S21017,006,0.00
2052028S21017,007,0.00
2052028S21018,005,0.00
2052028S21018,006,0.00
2052028S21018,007,0.00
2052028S21019,004,0.00
2052028S21019,005,0.00
2052028S21019,006,0.00
2052028S21019,007,0.00
2052028S21020,005,0.00
2052028S21020,006,0.00
2052028S21021,005,0.00
2052028S21021,006,0.00
2052028S21022,005,0.00
2052028S21023,005,0.00
2052028S21023,006,0.00
2052028S21024,004,0.00
2052028S21024,005,0.00
2052028S21024,006,0.00
2052028S21025,004,0.00
2052028S21025,005,0.00
2052028S21025,006,0.00
2052028S21026,004,0.00
2052028S21026,005,0.00
2052028S21026,006,0.00
2052028S21027,001,0.00
2052028S21027,004,0.00
2052028S21027,005,0.00
2052028S21027,006,0.00
2052028S21028,005,0.00
2052028S21028,006,0.00
2052028S21029,005,0.00
2052028S21029,006,0.00
2052028S21030,005,0.00
2052028S21031,004,0.00
2052028S21031,005,0.00
2052028S21031,006,0.00
2052028S21032,004,0.00
2052028S21032,005,0.00
2052028S21032,006,0.00
2052028S21033,005,0.00
2052028S21033,006,0.00
2052028S21034,001,0.00
2052028S21034,004,0.00
2052028S21034,005,0.00
2052028S21034,006,0.00
2052028S21035,005,0.00
2052028S21035,006,0.00
2052028S21036,005,0.00
2052028S21036,006,0.00
2052028S21038,005,0.00
2052028S21038,006,0.00
2052028S21039,004,0.00
2052028S21039,005,0.00
2052028S21039,006,0.00
2052028S21040,004,0.00
2052028S21040,005,0.00
2052028S21040,006,0.00
2052028S21041,001,0.00
2052028S21041,005,0.00
2052028S21041,006,0.00
2052028S21042,005,0.00
2052028S21043,005,0.00
2052028S21043,006,0.00
2052028S21044,005,0.00
2052028S21045,005,0.00
2052028S21045,006,0.00
2052028S21046,005,0.00
2052028S21046,006,0.00
2052028S21047,004,0.00
2052028S21047,005,0.00
2052028S21047,006,0.00
2052028S21048,001,0.00
2052028S21048,005,0.00
2052028S21048,006,0.00
2052028S21049,005,0.00
2052028S21049,006,0.00
2052028S21050,005,0.00
2052028S21050,006,0.00
2052028S21052,005,0.00
2052028S21052,006,0.00
2052028S21053,005,0.00
2052028S21053,006,0.00
2052028S21053,007,0.00
2052028S21054,005,0.00
2052028S21054,006,0.00
2052028S21055,005,0.00
2052028S21055,006,0.00
2052028S21056,005,0.00
2052028S21056,006,0.00
2052028S21057,005,0.00
2052028S21057,006,0.00
2052028S22002,005,0.00
2052028S22003,005,0.00
2052028S22003,006,0.00
2052028S22004,005,0.00
2052028S22005,005,0.00
2052028S22005,006,0.00
2052028S22006,005,0.00
2052028S22006,006,0.00
2052028S22007,005,0.00
2052028S22008,005,0.00
2052028S22008,006,0.00
2052028S22009,005,0.00
2052028S22009,006,0.00
2052028S22010,005,0.00
2052028S22010,006,0.00
2052028S22010,007,0.00
2052028S22011,005,0.00
2052028S22011,006,0.00
2052028S22011,007,0.00
2052028S22012,005,0.00
2052028S22012,006,0.00
2052028S22012,007,0.00
2052028S22013,005,0.00
2052028S22013,007,0.00
2052028S22014,005,0.00
2052028S22014,007,0.00
2052028S22015,005,0.00
2052028S22016,005,0.00
2052028S22017,005,0.00
2052028S22017,006,0.00
2052028S22017,007,0.00
2052028S22018,005,0.00
2052028S22018,006,0.00
2052028S22018,007,0.00
2052028S22019,005,0.00
2052028S22019,006,0.00
2052028S22019,007,0.00
2052028S22020,005,0.00
2052028S22020,006,0.00
2052028S22020,007,0.00
2052028S22021,005,0.00
2052028S22021,007,0.00
2052028S22022,005,0.00
2052028S22022,006,0.00
2052028S22023,005,0.00
2052028S22023,006,0.00
2052028S22024,005,0.00
2052028S22024,006,0.00
2052028S22025,005,0.00
2052028S22025,006,0.00
2052028S22026,001,0.00
2052028S22026,005,0.00
2052028S22026,006,0.00
2052028S22027,005,0.00
2052028S22027,006,0.00
2052028S22028,005,0.00
2052028S22029,005,0.00
2052028S22029,006,0.00
2052028S22030,005,0.00
2052028S22031,005,0.00
2052028S22031,006,0.00
2052028S22032,005,0.00
2052028S22032,006,0.00
2052028S22033,004,0.00
2052028S22033,005,0.00
2052028S22033,006,0.00
2052028S22034,005,0.00
2052028S22034,006,0.00
2052028S22035,005,0.00
2052028S22036,005,0.00
2052028S22036,006,0.00
2052028S22037,005,0.00
2052028S22038,005,0.00
2052028S22038,006,0.00
2052028S22038,007,0.00
2052028S22039,005,0.00
2052028S22039,006,0.00
2052028S22039,007,0.00
2052028S22040,005,0.00
2052028S22040,006,0.00
2052028S22040,007,0.00
2052028S22041,005,0.00
2052028S22041,006,0.00
2052028S22041,007,0.00
2052028S22042,005,0.00
2052028S22043,005,0.00
2052031002,005,0.00
2052031002,006,0.00
2052031003,005,0.00
2052031003,006,0.00
2052031004,005,0.00
2052031004,006,0.00
2052031005,005,0.00
2052031008,004,0.00
2052031008,005,0.00
2052031008,006,0.00
2052031009,005,0.00
2052031009,006,0.00
2052031010,005,0.00
20538538GANT003,005,0.00
20538538GANT011,005,0.00
20538538GANT011,006,0.00
2055 793 73015,001,0.00
2055 793 73015,006,0.00
2055 793 73016,001,0.00
2055 793 73016,006,0.00
2055 793 73017,001,0.00
2055 793 73017,006,0.00
2055 793 73018,001,0.00
2055 793 73018,006,0.00
2056005S22003,005,0.00
2056005S22003,006,0.00
2056005S22004,005,0.00
2056005S22004,006,0.00
2056005S22005,005,0.00
2056005S22005,006,0.00
2056005S22006,005,0.00
2056005S22006,006,0.00
2056005S22007,005,0.00
2056005S22010,005,0.00
2056005S22010,006,0.00
2056005S22011,005,0.00
2056005S22011,006,0.00
2056005S22012,005,0.00
2056005S22012,006,0.00
2056005S22013,005,0.00
2056005S22014,005,0.00
2056005S22014,006,0.00
2056005S22017,005,0.00
2056005S22017,006,0.00
2056005S22018,005,0.00
2056005S22019,005,0.00
2056005S22019,006,0.00
